,epoch,loss,accuracy,recall,precision,f1
0,0,0.65,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
1,1,0.64,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
2,2,0.61,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
3,3,0.57,0.69,[0.99 0.08],[0.68 0.45],[0.81 0.12]
4,4,0.54,0.73,[0.92 0.33],[0.74 0.67],[0.82 0.44]
5,5,0.52,0.74,[0.89 0.43],[0.76 0.65],[0.82 0.51]
6,6,0.51,0.75,[0.88 0.49],[0.78 0.66],[0.82 0.55]
7,7,0.5,0.75,[0.88 0.5 ],[0.78 0.67],[0.83 0.57]
8,8,0.5,0.76,[0.88 0.52],[0.79 0.67],[0.83 0.58]
9,9,0.5,0.76,[0.88 0.54],[0.79 0.67],[0.83 0.59]
10,10,0.49,0.77,[0.88 0.54],[0.8  0.68],[0.83 0.6 ]
11,11,0.49,0.77,[0.88 0.55],[0.8  0.68],[0.84 0.6 ]
12,12,0.48,0.77,[0.88 0.55],[0.8  0.69],[0.84 0.61]
13,13,0.48,0.77,[0.88 0.56],[0.8  0.69],[0.84 0.61]
14,14,0.48,0.77,[0.88 0.56],[0.8  0.69],[0.84 0.61]
15,15,0.48,0.77,[0.88 0.55],[0.8  0.69],[0.84 0.61]
16,16,0.47,0.77,[0.88 0.56],[0.8  0.69],[0.84 0.61]
17,17,0.47,0.78,[0.89 0.56],[0.81 0.71],[0.84 0.62]
18,18,0.47,0.78,[0.89 0.56],[0.81 0.7 ],[0.84 0.62]
19,19,0.47,0.78,[0.89 0.57],[0.81 0.71],[0.85 0.63]
20,20,0.46,0.78,[0.89 0.57],[0.81 0.71],[0.84 0.63]
21,21,0.46,0.78,[0.89 0.57],[0.81 0.71],[0.85 0.63]
22,22,0.46,0.78,[0.89 0.57],[0.81 0.71],[0.84 0.63]
23,23,0.46,0.78,[0.89 0.57],[0.81 0.71],[0.84 0.62]
24,24,0.46,0.78,[0.89 0.58],[0.81 0.71],[0.85 0.63]
25,25,0.46,0.79,[0.89 0.58],[0.81 0.71],[0.85 0.64]
26,26,0.45,0.79,[0.89 0.58],[0.81 0.72],[0.85 0.63]
27,27,0.45,0.79,[0.89 0.58],[0.81 0.72],[0.85 0.64]
28,28,0.45,0.79,[0.89 0.59],[0.81 0.71],[0.85 0.64]
29,29,0.45,0.79,[0.89 0.59],[0.82 0.72],[0.85 0.65]
30,30,0.45,0.79,[0.89 0.59],[0.82 0.73],[0.85 0.65]
31,31,0.45,0.79,[0.89 0.58],[0.81 0.72],[0.85 0.64]
32,32,0.45,0.79,[0.89 0.59],[0.82 0.72],[0.85 0.64]
33,33,0.44,0.8,[0.89 0.6 ],[0.82 0.73],[0.85 0.65]
34,34,0.44,0.8,[0.89 0.6 ],[0.82 0.73],[0.85 0.65]
35,35,0.44,0.8,[0.89 0.6 ],[0.82 0.73],[0.85 0.65]
36,36,0.44,0.8,[0.89 0.59],[0.82 0.73],[0.85 0.65]
37,37,0.44,0.8,[0.89 0.6 ],[0.82 0.73],[0.86 0.65]
38,38,0.44,0.8,[0.89 0.6 ],[0.82 0.73],[0.85 0.66]
39,39,0.44,0.8,[0.89 0.6 ],[0.82 0.73],[0.85 0.66]
40,40,0.44,0.8,[0.9  0.61],[0.82 0.74],[0.86 0.66]
41,41,0.44,0.8,[0.89 0.61],[0.82 0.73],[0.86 0.66]
42,42,0.43,0.8,[0.89 0.62],[0.83 0.74],[0.86 0.67]
43,43,0.43,0.8,[0.89 0.61],[0.83 0.74],[0.86 0.66]
