,epoch,loss,accuracy,recall,precision,f1
0,0,0.67,0.66,[0.97 0.03],[0.66 0.01],[0.78 0.01]
1,1,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
2,2,0.6,0.67,[1. 0.],[0.67 0.01],[0.8 0. ]
3,3,0.55,0.7,[0.96 0.18],[0.71 0.61],[0.81 0.26]
4,4,0.52,0.74,[0.89 0.43],[0.76 0.65],[0.82 0.51]
5,5,0.51,0.75,[0.87 0.51],[0.79 0.66],[0.83 0.57]
6,6,0.5,0.76,[0.87 0.54],[0.79 0.67],[0.83 0.59]
7,7,0.49,0.77,[0.87 0.55],[0.8  0.68],[0.83 0.6 ]
8,8,0.48,0.77,[0.87 0.56],[0.8  0.68],[0.84 0.61]
9,9,0.48,0.77,[0.88 0.56],[0.8  0.69],[0.84 0.62]
10,10,0.47,0.78,[0.88 0.57],[0.81 0.7 ],[0.84 0.62]
11,11,0.47,0.78,[0.88 0.57],[0.81 0.7 ],[0.84 0.62]
12,12,0.47,0.78,[0.88 0.57],[0.81 0.7 ],[0.84 0.62]
13,13,0.47,0.78,[0.88 0.57],[0.81 0.7 ],[0.84 0.62]
14,14,0.46,0.78,[0.89 0.57],[0.81 0.71],[0.85 0.63]
15,15,0.46,0.78,[0.88 0.58],[0.81 0.7 ],[0.84 0.63]
16,16,0.46,0.79,[0.88 0.58],[0.81 0.71],[0.85 0.64]
17,17,0.46,0.78,[0.88 0.58],[0.81 0.71],[0.85 0.63]
18,18,0.46,0.79,[0.89 0.58],[0.81 0.72],[0.85 0.64]
19,19,0.46,0.79,[0.89 0.58],[0.81 0.72],[0.85 0.64]
20,20,0.45,0.79,[0.89 0.58],[0.81 0.72],[0.85 0.64]
21,21,0.45,0.79,[0.89 0.59],[0.82 0.72],[0.85 0.64]
22,22,0.45,0.79,[0.89 0.59],[0.82 0.72],[0.85 0.65]
23,23,0.45,0.79,[0.89 0.6 ],[0.82 0.72],[0.85 0.65]
24,24,0.45,0.79,[0.89 0.6 ],[0.82 0.73],[0.85 0.65]
25,25,0.45,0.79,[0.89 0.6 ],[0.82 0.72],[0.85 0.65]
26,26,0.44,0.8,[0.89 0.61],[0.82 0.73],[0.85 0.66]
27,27,0.44,0.8,[0.89 0.6 ],[0.82 0.73],[0.85 0.65]
28,28,0.44,0.8,[0.89 0.61],[0.83 0.73],[0.85 0.66]
29,29,0.44,0.8,[0.89 0.61],[0.83 0.73],[0.86 0.66]
30,30,0.44,0.8,[0.89 0.62],[0.83 0.73],[0.86 0.67]
31,31,0.43,0.8,[0.89 0.62],[0.83 0.74],[0.86 0.67]
32,32,0.43,0.8,[0.89 0.62],[0.83 0.74],[0.86 0.67]
