,epoch,loss,accuracy,recall,precision,f1
0,0,0.64,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
1,1,0.56,0.72,[0.95 0.24],[0.72 0.57],[0.82 0.31]
2,2,0.5,0.76,[0.9  0.47],[0.78 0.69],[0.83 0.56]
3,3,0.48,0.78,[0.9  0.53],[0.8  0.72],[0.84 0.6 ]
4,4,0.47,0.79,[0.9  0.55],[0.81 0.73],[0.85 0.62]
5,5,0.46,0.79,[0.9  0.57],[0.81 0.73],[0.85 0.63]
6,6,0.45,0.79,[0.9  0.58],[0.81 0.74],[0.85 0.64]
7,7,0.44,0.8,[0.9  0.59],[0.82 0.74],[0.86 0.65]
8,8,0.44,0.8,[0.9  0.59],[0.82 0.74],[0.86 0.66]
9,9,0.43,0.8,[0.9 0.6],[0.82 0.75],[0.86 0.66]
10,10,0.43,0.81,[0.9 0.6],[0.82 0.75],[0.86 0.67]
11,11,0.42,0.81,[0.9  0.61],[0.83 0.76],[0.86 0.67]
12,12,0.42,0.81,[0.9  0.62],[0.83 0.76],[0.86 0.68]
13,13,0.41,0.81,[0.9  0.63],[0.83 0.76],[0.87 0.68]
14,14,0.41,0.82,[0.91 0.64],[0.84 0.77],[0.87 0.69]
15,15,0.4,0.82,[0.91 0.64],[0.84 0.77],[0.87 0.7 ]
16,16,0.4,0.82,[0.91 0.65],[0.84 0.77],[0.87 0.7 ]
17,17,0.39,0.83,[0.91 0.66],[0.84 0.78],[0.87 0.71]
18,18,0.39,0.83,[0.91 0.66],[0.85 0.78],[0.88 0.71]
19,19,0.38,0.83,[0.91 0.67],[0.85 0.78],[0.88 0.72]
20,20,0.38,0.83,[0.91 0.68],[0.85 0.79],[0.88 0.72]
21,21,0.37,0.84,[0.91 0.69],[0.86 0.79],[0.88 0.73]
22,22,0.36,0.84,[0.91 0.7 ],[0.86 0.79],[0.88 0.74]
23,23,0.36,0.85,[0.91 0.71],[0.87 0.8 ],[0.89 0.75]
24,24,0.35,0.85,[0.92 0.72],[0.87 0.81],[0.89 0.76]
25,25,0.34,0.86,[0.92 0.73],[0.87 0.81],[0.89 0.76]
26,26,0.33,0.86,[0.92 0.74],[0.88 0.82],[0.9  0.77]
27,27,0.33,0.86,[0.92 0.74],[0.88 0.82],[0.9  0.78]
