,epoch,loss,accuracy,recall,precision,f1
0,0,0.52,0.76,[0.89 0.47],[0.77 0.6 ],[0.82 0.5 ]
1,1,0.39,0.84,[0.91 0.69],[0.86 0.8 ],[0.88 0.72]
2,2,0.29,0.89,[0.93 0.81],[0.91 0.85],[0.92 0.82]
3,3,0.19,0.94,[0.95 0.91],[0.96 0.91],[0.95 0.9 ]
4,4,0.13,0.96,[0.97 0.94],[0.97 0.94],[0.97 0.94]
5,5,0.09,0.97,[0.98 0.96],[0.98 0.96],[0.98 0.96]
6,6,0.07,0.98,[0.98 0.98],[0.99 0.96],[0.99 0.97]
7,7,0.06,0.98,[0.98 0.98],[0.99 0.97],[0.99 0.97]
8,8,0.05,0.99,[0.99 0.98],[0.99 0.97],[0.99 0.98]
9,9,0.05,0.98,[0.99 0.98],[0.99 0.97],[0.99 0.98]
10,10,0.04,0.99,[0.99 0.99],[0.99 0.98],[0.99 0.98]
11,11,0.04,0.99,[0.99 0.99],[0.99 0.98],[0.99 0.98]
12,12,0.04,0.99,[0.99 0.98],[0.99 0.98],[0.99 0.98]
13,13,0.03,0.99,[0.99 0.99],[0.99 0.99],[0.99 0.99]
14,14,0.03,0.99,[0.99 0.99],[0.99 0.99],[0.99 0.99]
15,15,0.03,0.99,[0.99 0.99],[0.99 0.99],[0.99 0.99]
16,16,0.02,0.99,[1.   0.99],[0.99 0.99],[1.   0.99]
17,17,0.02,0.99,[1.   0.99],[0.99 0.99],[1.   0.99]
18,18,0.02,0.99,[0.99 0.99],[0.99 0.99],[0.99 0.99]
19,19,0.01,1.0,[1.   0.99],[1. 1.],[1.   0.99]
20,20,0.01,1.0,[1.   0.99],[1.   0.99],[1.   0.99]
21,21,0.01,1.0,[1.   0.99],[1. 1.],[1.   0.99]
22,22,0.02,0.99,[1.   0.99],[1.   0.99],[1.   0.99]
23,23,0.02,0.99,[1.   0.99],[1.   0.99],[1.   0.99]
24,24,0.01,1.0,[1.   0.99],[1.   0.99],[1.   0.99]
25,25,0.02,0.99,[1.   0.99],[1.   0.99],[1.   0.99]
26,26,0.01,1.0,[1.   0.99],[1.   0.99],[1.   0.99]
