,epoch,loss,accuracy,recall,precision,f1
0,0,0.67,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
1,1,0.65,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
2,2,0.64,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
3,3,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
4,4,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
5,5,0.62,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
6,6,0.61,0.67,[1. 0.],[0.67 0.05],[0.8 0. ]
7,7,0.59,0.68,[1.   0.02],[0.68 0.38],[0.8  0.04]
8,8,0.57,0.69,[0.98 0.09],[0.69 0.69],[0.81 0.15]
9,9,0.56,0.7,[0.96 0.17],[0.7  0.69],[0.81 0.26]
10,10,0.55,0.71,[0.94 0.23],[0.72 0.66],[0.81 0.34]
11,11,0.55,0.72,[0.93 0.28],[0.73 0.66],[0.81 0.39]
12,12,0.54,0.72,[0.92 0.31],[0.73 0.65],[0.81 0.42]
13,13,0.54,0.72,[0.91 0.34],[0.74 0.65],[0.82 0.44]
14,14,0.53,0.73,[0.91 0.36],[0.74 0.66],[0.82 0.46]
15,15,0.53,0.73,[0.91 0.37],[0.75 0.66],[0.82 0.47]
16,16,0.52,0.73,[0.9  0.39],[0.75 0.65],[0.82 0.48]
17,17,0.52,0.74,[0.9 0.4],[0.76 0.66],[0.82 0.49]
18,18,0.52,0.74,[0.9  0.41],[0.76 0.66],[0.82 0.5 ]
19,19,0.51,0.74,[0.9  0.42],[0.76 0.66],[0.82 0.51]
20,20,0.51,0.74,[0.9  0.43],[0.76 0.67],[0.82 0.52]
21,21,0.51,0.75,[0.9  0.44],[0.77 0.67],[0.82 0.53]
22,22,0.51,0.75,[0.9  0.45],[0.77 0.68],[0.83 0.54]
23,23,0.5,0.75,[0.89 0.46],[0.77 0.67],[0.83 0.54]
24,24,0.5,0.75,[0.89 0.47],[0.77 0.68],[0.83 0.55]
25,25,0.5,0.75,[0.89 0.47],[0.77 0.68],[0.83 0.55]
26,26,0.5,0.76,[0.89 0.48],[0.78 0.68],[0.83 0.56]
27,27,0.49,0.76,[0.89 0.49],[0.78 0.68],[0.83 0.56]
28,28,0.49,0.76,[0.89 0.49],[0.78 0.68],[0.83 0.56]
29,29,0.49,0.76,[0.89 0.5 ],[0.78 0.69],[0.83 0.57]
30,30,0.49,0.76,[0.89 0.5 ],[0.79 0.69],[0.83 0.58]
31,31,0.49,0.76,[0.89 0.5 ],[0.78 0.69],[0.83 0.58]
32,32,0.49,0.76,[0.89 0.5 ],[0.78 0.69],[0.83 0.58]
33,33,0.48,0.77,[0.89 0.51],[0.79 0.69],[0.84 0.58]
34,34,0.48,0.77,[0.89 0.52],[0.79 0.7 ],[0.84 0.59]
35,35,0.48,0.77,[0.89 0.52],[0.79 0.69],[0.84 0.59]
36,36,0.48,0.77,[0.89 0.52],[0.79 0.7 ],[0.84 0.59]
37,37,0.48,0.77,[0.89 0.52],[0.79 0.7 ],[0.84 0.59]
38,38,0.48,0.77,[0.89 0.53],[0.8  0.71],[0.84 0.6 ]
39,39,0.48,0.77,[0.89 0.53],[0.8 0.7],[0.84 0.6 ]
40,40,0.47,0.78,[0.89 0.54],[0.8 0.7],[0.84 0.61]
41,41,0.47,0.77,[0.89 0.54],[0.8 0.7],[0.84 0.6 ]
42,42,0.47,0.78,[0.89 0.55],[0.8  0.71],[0.84 0.61]
43,43,0.47,0.78,[0.89 0.55],[0.8  0.71],[0.84 0.61]
44,44,0.47,0.78,[0.89 0.55],[0.8  0.71],[0.84 0.61]
45,45,0.47,0.78,[0.89 0.55],[0.8  0.71],[0.84 0.61]
46,46,0.47,0.78,[0.89 0.55],[0.8  0.71],[0.84 0.62]
47,47,0.46,0.78,[0.89 0.56],[0.81 0.71],[0.84 0.62]
48,48,0.47,0.78,[0.89 0.55],[0.8  0.71],[0.84 0.62]
49,49,0.46,0.78,[0.89 0.56],[0.81 0.71],[0.85 0.62]
50,50,0.46,0.78,[0.89 0.57],[0.81 0.71],[0.85 0.63]
51,51,0.46,0.78,[0.89 0.56],[0.81 0.71],[0.85 0.63]
52,52,0.46,0.78,[0.89 0.56],[0.81 0.71],[0.85 0.63]
53,53,0.46,0.79,[0.89 0.57],[0.81 0.71],[0.85 0.63]
54,54,0.46,0.78,[0.89 0.57],[0.81 0.71],[0.85 0.63]
55,55,0.46,0.79,[0.89 0.57],[0.81 0.72],[0.85 0.63]
56,56,0.46,0.79,[0.89 0.57],[0.81 0.71],[0.85 0.63]
57,57,0.46,0.79,[0.89 0.58],[0.81 0.72],[0.85 0.64]
58,58,0.46,0.79,[0.89 0.58],[0.81 0.72],[0.85 0.64]
59,59,0.46,0.79,[0.89 0.57],[0.81 0.72],[0.85 0.63]
60,60,0.45,0.79,[0.89 0.58],[0.81 0.72],[0.85 0.64]
61,61,0.45,0.79,[0.89 0.58],[0.81 0.72],[0.85 0.64]
62,62,0.45,0.79,[0.89 0.58],[0.81 0.72],[0.85 0.64]
63,63,0.45,0.79,[0.89 0.58],[0.81 0.71],[0.85 0.63]
64,64,0.45,0.79,[0.89 0.58],[0.81 0.72],[0.85 0.64]
65,65,0.45,0.79,[0.89 0.58],[0.81 0.72],[0.85 0.64]
