,epoch,loss,accuracy,recall,precision,f1
0,0,0.63,0.67,[0.97 0.08],[0.68 0.38],[0.8  0.12]
1,1,0.58,0.72,[0.96 0.22],[0.72 0.67],[0.82 0.32]
2,2,0.54,0.75,[0.94 0.34],[0.75 0.74],[0.83 0.45]
3,3,0.51,0.77,[0.93 0.44],[0.77 0.75],[0.84 0.53]
4,4,0.48,0.78,[0.92 0.48],[0.78 0.75],[0.84 0.56]
5,5,0.47,0.79,[0.92 0.52],[0.8  0.75],[0.85 0.6 ]
6,6,0.45,0.8,[0.92 0.55],[0.81 0.76],[0.86 0.62]
7,7,0.44,0.81,[0.92 0.57],[0.82 0.78],[0.86 0.65]
8,8,0.43,0.81,[0.92 0.58],[0.82 0.78],[0.86 0.65]
9,9,0.42,0.82,[0.92 0.6 ],[0.83 0.78],[0.87 0.67]
10,10,0.41,0.82,[0.93 0.61],[0.83 0.8 ],[0.87 0.68]
11,11,0.4,0.83,[0.93 0.63],[0.84 0.8 ],[0.88 0.69]
12,12,0.39,0.83,[0.93 0.64],[0.84 0.81],[0.88 0.7 ]
13,13,0.38,0.84,[0.93 0.65],[0.84 0.82],[0.88 0.71]
14,14,0.37,0.85,[0.93 0.67],[0.85 0.82],[0.89 0.73]
15,15,0.36,0.85,[0.94 0.67],[0.85 0.83],[0.89 0.73]
16,16,0.35,0.85,[0.94 0.69],[0.86 0.83],[0.89 0.74]
17,17,0.34,0.86,[0.94 0.7 ],[0.86 0.84],[0.9  0.75]
18,18,0.33,0.87,[0.94 0.71],[0.87 0.85],[0.9  0.77]
19,19,0.33,0.87,[0.94 0.73],[0.88 0.86],[0.91 0.78]
20,20,0.32,0.88,[0.95 0.74],[0.88 0.87],[0.91 0.79]
21,21,0.31,0.88,[0.95 0.75],[0.89 0.87],[0.91 0.8 ]
22,22,0.3,0.89,[0.95 0.76],[0.89 0.88],[0.92 0.81]
23,23,0.29,0.89,[0.95 0.77],[0.9  0.89],[0.92 0.82]
24,24,0.29,0.9,[0.95 0.78],[0.9  0.89],[0.92 0.82]
25,25,0.28,0.9,[0.96 0.79],[0.91 0.9 ],[0.93 0.84]
26,26,0.27,0.91,[0.96 0.8 ],[0.91 0.9 ],[0.93 0.84]
27,27,0.26,0.92,[0.96 0.82],[0.92 0.92],[0.94 0.86]
28,28,0.25,0.92,[0.96 0.82],[0.92 0.92],[0.94 0.86]
29,29,0.24,0.92,[0.97 0.83],[0.92 0.92],[0.94 0.87]
30,30,0.24,0.93,[0.97 0.85],[0.93 0.93],[0.95 0.88]
31,31,0.23,0.93,[0.97 0.85],[0.93 0.93],[0.95 0.88]
