,epoch,loss,accuracy,recall,precision,f1
0,0,0.6,0.67,[0.91 0.2 ],[0.69 0.34],[0.77 0.22]
1,1,0.49,0.76,[0.89 0.49],[0.78 0.7 ],[0.83 0.57]
2,2,0.46,0.78,[0.9  0.55],[0.8  0.73],[0.85 0.62]
3,3,0.45,0.79,[0.9  0.57],[0.81 0.74],[0.85 0.64]
4,4,0.43,0.8,[0.9 0.6],[0.82 0.75],[0.86 0.66]
5,5,0.42,0.81,[0.9  0.62],[0.83 0.76],[0.86 0.67]
6,6,0.41,0.81,[0.91 0.63],[0.83 0.77],[0.87 0.68]
7,7,0.4,0.82,[0.91 0.65],[0.84 0.77],[0.87 0.7 ]
8,8,0.39,0.83,[0.91 0.67],[0.85 0.78],[0.87 0.71]
9,9,0.37,0.84,[0.91 0.69],[0.86 0.79],[0.88 0.73]
10,10,0.36,0.84,[0.91 0.71],[0.87 0.8 ],[0.89 0.75]
11,11,0.34,0.86,[0.92 0.73],[0.88 0.81],[0.89 0.76]
12,12,0.32,0.86,[0.92 0.75],[0.88 0.82],[0.9  0.78]
13,13,0.3,0.88,[0.92 0.77],[0.89 0.84],[0.91 0.8 ]
14,14,0.28,0.89,[0.93 0.79],[0.9  0.85],[0.92 0.82]
15,15,0.27,0.89,[0.93 0.81],[0.91 0.86],[0.92 0.83]
16,16,0.26,0.9,[0.94 0.82],[0.92 0.87],[0.93 0.84]
17,17,0.25,0.9,[0.94 0.83],[0.92 0.87],[0.93 0.85]
18,18,0.25,0.9,[0.94 0.83],[0.92 0.87],[0.93 0.85]
19,19,0.23,0.91,[0.94 0.84],[0.93 0.88],[0.93 0.86]
20,20,0.23,0.91,[0.95 0.85],[0.93 0.89],[0.94 0.86]
21,21,0.22,0.92,[0.95 0.85],[0.93 0.89],[0.94 0.87]
22,22,0.2,0.93,[0.95 0.88],[0.94 0.91],[0.95 0.89]
