,epoch,loss,accuracy,recall,precision,f1
0,0,0.64,0.66,[0.95 0.07],[0.68 0.33],[0.78 0.11]
1,1,0.6,0.7,[0.96 0.18],[0.71 0.63],[0.81 0.27]
2,2,0.56,0.73,[0.95 0.3 ],[0.73 0.73],[0.82 0.4 ]
3,3,0.53,0.75,[0.93 0.38],[0.75 0.7 ],[0.83 0.48]
4,4,0.51,0.76,[0.92 0.43],[0.77 0.73],[0.83 0.52]
5,5,0.49,0.78,[0.92 0.48],[0.78 0.74],[0.84 0.57]
6,6,0.48,0.78,[0.91 0.52],[0.79 0.75],[0.85 0.59]
7,7,0.46,0.78,[0.91 0.52],[0.8  0.74],[0.85 0.6 ]
8,8,0.45,0.79,[0.91 0.56],[0.81 0.75],[0.85 0.62]
9,9,0.44,0.8,[0.91 0.57],[0.81 0.76],[0.86 0.63]
10,10,0.43,0.81,[0.92 0.58],[0.82 0.77],[0.86 0.65]
11,11,0.42,0.81,[0.92 0.59],[0.82 0.78],[0.86 0.66]
12,12,0.42,0.82,[0.92 0.61],[0.83 0.79],[0.87 0.67]
13,13,0.41,0.82,[0.92 0.61],[0.83 0.78],[0.87 0.67]
14,14,0.4,0.83,[0.92 0.63],[0.84 0.8 ],[0.88 0.69]
15,15,0.4,0.83,[0.92 0.63],[0.84 0.8 ],[0.88 0.69]
16,16,0.38,0.83,[0.93 0.64],[0.84 0.81],[0.88 0.7 ]
17,17,0.38,0.84,[0.92 0.65],[0.85 0.81],[0.88 0.71]
18,18,0.37,0.84,[0.93 0.65],[0.85 0.82],[0.88 0.71]
19,19,0.37,0.84,[0.93 0.66],[0.85 0.81],[0.88 0.72]
20,20,0.36,0.85,[0.93 0.68],[0.86 0.82],[0.89 0.73]
21,21,0.35,0.85,[0.93 0.7 ],[0.86 0.83],[0.89 0.75]
22,22,0.35,0.85,[0.93 0.69],[0.86 0.84],[0.89 0.74]
23,23,0.34,0.86,[0.94 0.7 ],[0.86 0.84],[0.9  0.75]
24,24,0.34,0.86,[0.94 0.7 ],[0.87 0.84],[0.9  0.76]
25,25,0.33,0.87,[0.94 0.72],[0.87 0.85],[0.9  0.77]
26,26,0.32,0.87,[0.94 0.72],[0.87 0.85],[0.9  0.77]
27,27,0.32,0.87,[0.94 0.73],[0.88 0.86],[0.91 0.78]
28,28,0.31,0.88,[0.94 0.73],[0.88 0.86],[0.91 0.78]
29,29,0.3,0.88,[0.95 0.75],[0.89 0.87],[0.91 0.79]
30,30,0.3,0.88,[0.94 0.76],[0.89 0.87],[0.91 0.8 ]
31,31,0.29,0.89,[0.95 0.76],[0.89 0.88],[0.92 0.81]
32,32,0.29,0.89,[0.95 0.77],[0.89 0.88],[0.92 0.81]
33,33,0.28,0.9,[0.95 0.78],[0.9  0.89],[0.92 0.83]
34,34,0.27,0.9,[0.95 0.79],[0.9  0.89],[0.93 0.83]
35,35,0.27,0.9,[0.96 0.8 ],[0.91 0.9 ],[0.93 0.84]
