,epoch,loss,accuracy,recall,precision,f1
0,0,0.74,0.33,[0. 1.],[0.   0.33],[0.   0.49]
1,1,0.69,0.51,[0.56 0.42],[0.61 0.26],[0.52 0.26]
2,2,0.65,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
3,3,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
4,4,0.6,0.67,[1.   0.01],[0.67 0.23],[0.8  0.02]
5,5,0.57,0.69,[0.97 0.12],[0.69 0.64],[0.81 0.2 ]
6,6,0.55,0.71,[0.93 0.27],[0.72 0.65],[0.81 0.38]
7,7,0.53,0.73,[0.9  0.37],[0.74 0.64],[0.81 0.46]
8,8,0.53,0.74,[0.89 0.42],[0.76 0.65],[0.82 0.5 ]
9,9,0.52,0.75,[0.89 0.46],[0.77 0.66],[0.82 0.54]
10,10,0.51,0.75,[0.88 0.48],[0.78 0.65],[0.82 0.55]
11,11,0.51,0.76,[0.88 0.5 ],[0.78 0.67],[0.83 0.57]
12,12,0.5,0.76,[0.88 0.51],[0.79 0.67],[0.83 0.57]
13,13,0.5,0.76,[0.88 0.53],[0.79 0.67],[0.83 0.59]
14,14,0.5,0.76,[0.87 0.54],[0.8  0.67],[0.83 0.59]
15,15,0.49,0.76,[0.87 0.54],[0.8  0.67],[0.83 0.6 ]
16,16,0.49,0.77,[0.87 0.55],[0.8  0.68],[0.83 0.6 ]
17,17,0.49,0.77,[0.88 0.56],[0.8  0.69],[0.84 0.61]
18,18,0.48,0.77,[0.87 0.55],[0.8  0.68],[0.83 0.6 ]
19,19,0.48,0.77,[0.87 0.56],[0.8  0.68],[0.84 0.61]
20,20,0.48,0.77,[0.88 0.57],[0.8  0.69],[0.84 0.62]
21,21,0.48,0.78,[0.88 0.57],[0.81 0.69],[0.84 0.62]
22,22,0.48,0.77,[0.88 0.56],[0.8  0.69],[0.84 0.62]
23,23,0.47,0.78,[0.88 0.56],[0.8  0.69],[0.84 0.62]
24,24,0.47,0.78,[0.88 0.57],[0.81 0.69],[0.84 0.62]
25,25,0.47,0.78,[0.88 0.57],[0.81 0.7 ],[0.84 0.62]
26,26,0.47,0.78,[0.88 0.57],[0.81 0.69],[0.84 0.62]
27,27,0.47,0.78,[0.88 0.58],[0.81 0.7 ],[0.84 0.63]
28,28,0.47,0.78,[0.88 0.57],[0.81 0.7 ],[0.84 0.63]
29,29,0.46,0.78,[0.88 0.58],[0.81 0.7 ],[0.84 0.63]
30,30,0.46,0.78,[0.88 0.57],[0.81 0.7 ],[0.84 0.62]
31,31,0.46,0.78,[0.88 0.58],[0.81 0.7 ],[0.84 0.63]
32,32,0.46,0.78,[0.88 0.58],[0.81 0.7 ],[0.84 0.63]
33,33,0.46,0.78,[0.88 0.58],[0.81 0.71],[0.85 0.63]
34,34,0.46,0.78,[0.89 0.58],[0.81 0.71],[0.85 0.63]
35,35,0.46,0.78,[0.89 0.58],[0.81 0.71],[0.85 0.63]
36,36,0.46,0.78,[0.88 0.58],[0.81 0.71],[0.85 0.63]
37,37,0.46,0.78,[0.88 0.58],[0.81 0.7 ],[0.84 0.63]
38,38,0.45,0.79,[0.89 0.59],[0.81 0.71],[0.85 0.64]
39,39,0.45,0.79,[0.89 0.59],[0.81 0.71],[0.85 0.64]
40,40,0.45,0.79,[0.89 0.58],[0.81 0.71],[0.85 0.64]
41,41,0.45,0.79,[0.89 0.59],[0.82 0.71],[0.85 0.64]
42,42,0.45,0.79,[0.88 0.59],[0.82 0.71],[0.85 0.64]
43,43,0.45,0.79,[0.89 0.59],[0.82 0.71],[0.85 0.64]
44,44,0.45,0.79,[0.88 0.6 ],[0.82 0.71],[0.85 0.65]
45,45,0.45,0.79,[0.89 0.59],[0.82 0.72],[0.85 0.65]
46,46,0.45,0.79,[0.89 0.6 ],[0.82 0.72],[0.85 0.65]
47,47,0.45,0.79,[0.89 0.6 ],[0.82 0.72],[0.85 0.65]
48,48,0.45,0.79,[0.89 0.6 ],[0.82 0.72],[0.85 0.65]
49,49,0.45,0.8,[0.89 0.61],[0.82 0.72],[0.85 0.66]
50,50,0.44,0.79,[0.89 0.6 ],[0.82 0.72],[0.85 0.65]
51,51,0.44,0.8,[0.89 0.61],[0.82 0.73],[0.85 0.66]
52,52,0.45,0.79,[0.89 0.6 ],[0.82 0.72],[0.85 0.65]
53,53,0.44,0.8,[0.89 0.61],[0.82 0.73],[0.85 0.66]
54,54,0.44,0.8,[0.89 0.61],[0.82 0.73],[0.85 0.66]
55,55,0.44,0.79,[0.89 0.61],[0.82 0.72],[0.85 0.65]
56,56,0.44,0.8,[0.89 0.61],[0.82 0.73],[0.86 0.66]
57,57,0.44,0.8,[0.89 0.61],[0.82 0.72],[0.85 0.66]
58,58,0.44,0.8,[0.89 0.62],[0.83 0.73],[0.86 0.66]
