,epoch,loss,accuracy,recall,precision,f1
0,0,0.69,0.59,[0.79 0.2 ],[0.67 0.26],[0.7  0.18]
1,1,0.68,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
2,2,0.67,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
3,3,0.66,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
4,4,0.65,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
5,5,0.65,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
6,6,0.64,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
7,7,0.64,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
8,8,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
9,9,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
10,10,0.62,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
11,11,0.62,0.67,[1. 0.],[0.67 0.01],[0.8 0. ]
12,12,0.61,0.67,[1. 0.],[0.67 0.15],[0.8  0.01]
13,13,0.6,0.68,[1.   0.02],[0.67 0.51],[0.8  0.03]
14,14,0.58,0.69,[0.99 0.08],[0.69 0.82],[0.81 0.14]
15,15,0.56,0.71,[0.97 0.19],[0.71 0.74],[0.82 0.29]
16,16,0.55,0.72,[0.94 0.26],[0.72 0.69],[0.82 0.37]
17,17,0.54,0.73,[0.93 0.3 ],[0.73 0.69],[0.82 0.41]
18,18,0.54,0.73,[0.93 0.33],[0.74 0.68],[0.82 0.44]
19,19,0.53,0.73,[0.92 0.35],[0.74 0.68],[0.82 0.46]
20,20,0.53,0.74,[0.92 0.38],[0.75 0.68],[0.82 0.48]
21,21,0.52,0.74,[0.91 0.39],[0.76 0.68],[0.83 0.49]
22,22,0.52,0.75,[0.91 0.41],[0.76 0.69],[0.83 0.51]
23,23,0.51,0.75,[0.91 0.42],[0.76 0.69],[0.83 0.52]
24,24,0.51,0.75,[0.91 0.43],[0.77 0.69],[0.83 0.53]
25,25,0.51,0.76,[0.91 0.44],[0.77 0.7 ],[0.83 0.53]
26,26,0.51,0.76,[0.91 0.45],[0.77 0.7 ],[0.83 0.54]
27,27,0.5,0.76,[0.91 0.45],[0.77 0.7 ],[0.83 0.54]
28,28,0.5,0.76,[0.91 0.46],[0.77 0.7 ],[0.83 0.55]
29,29,0.5,0.76,[0.91 0.46],[0.78 0.7 ],[0.84 0.55]
30,30,0.5,0.76,[0.91 0.47],[0.78 0.7 ],[0.84 0.56]
31,31,0.49,0.76,[0.9  0.48],[0.78 0.7 ],[0.84 0.56]
32,32,0.49,0.76,[0.9  0.48],[0.78 0.7 ],[0.84 0.57]
33,33,0.49,0.77,[0.9  0.49],[0.78 0.71],[0.84 0.57]
34,34,0.49,0.77,[0.9  0.49],[0.78 0.7 ],[0.84 0.57]
35,35,0.49,0.77,[0.9  0.49],[0.78 0.71],[0.84 0.58]
