,epoch,loss,accuracy,recall,precision,f1
0,0,0.64,0.66,[0.98 0.02],[0.66 0.  ],[0.79 0.01]
1,1,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
2,2,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
3,3,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
4,4,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
5,5,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
6,6,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
7,7,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
8,8,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
9,9,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
10,10,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
11,11,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
12,12,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
13,13,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
14,14,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
15,15,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
16,16,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
17,17,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
18,18,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
19,19,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
20,20,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
