,epoch,loss,accuracy,recall,precision,f1
0,0,0.64,0.67,[1. 0.],[0.67 0.04],[0.8 0. ]
1,1,0.54,0.73,[0.92 0.35],[0.75 0.7 ],[0.82 0.43]
2,2,0.49,0.77,[0.9  0.49],[0.78 0.7 ],[0.84 0.57]
3,3,0.47,0.78,[0.9  0.53],[0.8  0.72],[0.85 0.6 ]
4,4,0.46,0.79,[0.9  0.55],[0.81 0.74],[0.85 0.63]
5,5,0.45,0.79,[0.9  0.57],[0.81 0.74],[0.85 0.64]
6,6,0.45,0.8,[0.9  0.58],[0.82 0.75],[0.86 0.65]
7,7,0.44,0.8,[0.9  0.59],[0.82 0.75],[0.86 0.65]
8,8,0.43,0.8,[0.9 0.6],[0.82 0.75],[0.86 0.66]
9,9,0.43,0.81,[0.9  0.61],[0.83 0.76],[0.86 0.67]
10,10,0.42,0.81,[0.9  0.62],[0.83 0.76],[0.86 0.68]
11,11,0.41,0.81,[0.91 0.62],[0.83 0.76],[0.87 0.68]
12,12,0.41,0.82,[0.91 0.63],[0.83 0.77],[0.87 0.69]
13,13,0.4,0.82,[0.91 0.64],[0.84 0.78],[0.87 0.7 ]
14,14,0.4,0.82,[0.91 0.65],[0.84 0.78],[0.87 0.71]
15,15,0.39,0.83,[0.91 0.66],[0.85 0.78],[0.88 0.71]
16,16,0.38,0.83,[0.91 0.67],[0.85 0.79],[0.88 0.72]
17,17,0.38,0.84,[0.91 0.68],[0.85 0.79],[0.88 0.73]
18,18,0.37,0.84,[0.91 0.69],[0.86 0.8 ],[0.88 0.74]
19,19,0.36,0.85,[0.92 0.7 ],[0.86 0.8 ],[0.89 0.74]
20,20,0.35,0.85,[0.92 0.72],[0.87 0.81],[0.89 0.76]
21,21,0.34,0.86,[0.92 0.73],[0.87 0.81],[0.89 0.77]
22,22,0.33,0.86,[0.92 0.74],[0.88 0.82],[0.9  0.77]
23,23,0.32,0.87,[0.92 0.75],[0.88 0.83],[0.9  0.78]
