,epoch,loss,accuracy,recall,precision,f1
0,0,0.71,0.33,[0. 1.],[0.   0.33],[0.   0.49]
1,1,0.69,0.5,[0.51 0.47],[0.55 0.22],[0.46 0.27]
2,2,0.68,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
3,3,0.66,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
4,4,0.64,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
5,5,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
6,6,0.62,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
7,7,0.61,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
8,8,0.6,0.67,[1. 0.],[0.67 0.03],[0.8 0. ]
9,9,0.59,0.68,[1.   0.02],[0.68 0.49],[0.8  0.05]
10,10,0.57,0.69,[0.98 0.08],[0.69 0.65],[0.81 0.14]
11,11,0.56,0.7,[0.96 0.17],[0.7  0.68],[0.81 0.26]
12,12,0.55,0.71,[0.95 0.22],[0.71 0.67],[0.81 0.33]
13,13,0.54,0.72,[0.93 0.28],[0.73 0.67],[0.82 0.39]
14,14,0.53,0.73,[0.92 0.33],[0.74 0.66],[0.82 0.43]
15,15,0.53,0.73,[0.91 0.37],[0.75 0.66],[0.82 0.47]
16,16,0.52,0.73,[0.9  0.39],[0.75 0.65],[0.82 0.48]
17,17,0.52,0.74,[0.9  0.41],[0.76 0.66],[0.82 0.5 ]
18,18,0.51,0.74,[0.89 0.43],[0.76 0.66],[0.82 0.52]
19,19,0.51,0.75,[0.89 0.45],[0.77 0.66],[0.83 0.54]
20,20,0.51,0.75,[0.89 0.47],[0.77 0.67],[0.83 0.55]
21,21,0.5,0.75,[0.89 0.48],[0.78 0.67],[0.83 0.56]
22,22,0.5,0.76,[0.89 0.49],[0.78 0.67],[0.83 0.57]
23,23,0.5,0.76,[0.89 0.5 ],[0.78 0.67],[0.83 0.57]
24,24,0.5,0.76,[0.89 0.51],[0.79 0.68],[0.83 0.57]
25,25,0.5,0.76,[0.88 0.51],[0.79 0.68],[0.83 0.58]
26,26,0.49,0.76,[0.88 0.52],[0.79 0.68],[0.83 0.58]
27,27,0.49,0.76,[0.89 0.52],[0.79 0.68],[0.83 0.58]
28,28,0.49,0.77,[0.89 0.52],[0.79 0.69],[0.84 0.59]
29,29,0.49,0.77,[0.88 0.53],[0.79 0.69],[0.84 0.59]
30,30,0.48,0.77,[0.89 0.53],[0.8  0.69],[0.84 0.6 ]
31,31,0.48,0.77,[0.89 0.54],[0.8  0.69],[0.84 0.6 ]
32,32,0.48,0.77,[0.88 0.54],[0.8  0.69],[0.84 0.6 ]
33,33,0.48,0.77,[0.89 0.54],[0.8  0.69],[0.84 0.6 ]
34,34,0.48,0.77,[0.88 0.54],[0.8  0.69],[0.84 0.6 ]
35,35,0.48,0.77,[0.88 0.55],[0.8 0.7],[0.84 0.61]
36,36,0.48,0.77,[0.89 0.55],[0.8 0.7],[0.84 0.61]
37,37,0.48,0.78,[0.89 0.56],[0.8 0.7],[0.84 0.62]
38,38,0.48,0.78,[0.89 0.55],[0.8 0.7],[0.84 0.61]
39,39,0.47,0.78,[0.89 0.56],[0.81 0.71],[0.84 0.62]
40,40,0.47,0.78,[0.88 0.56],[0.8 0.7],[0.84 0.62]
41,41,0.47,0.78,[0.88 0.56],[0.8  0.69],[0.84 0.61]
42,42,0.47,0.78,[0.89 0.56],[0.8 0.7],[0.84 0.62]
43,43,0.47,0.78,[0.88 0.57],[0.81 0.7 ],[0.84 0.62]
44,44,0.47,0.78,[0.89 0.57],[0.81 0.7 ],[0.84 0.62]
45,45,0.47,0.78,[0.88 0.56],[0.81 0.7 ],[0.84 0.62]
46,46,0.47,0.78,[0.89 0.56],[0.81 0.7 ],[0.84 0.62]
47,47,0.47,0.78,[0.88 0.57],[0.81 0.7 ],[0.84 0.62]
48,48,0.47,0.78,[0.88 0.57],[0.81 0.7 ],[0.84 0.62]
49,49,0.47,0.78,[0.88 0.56],[0.81 0.7 ],[0.84 0.62]
50,50,0.46,0.78,[0.88 0.57],[0.81 0.7 ],[0.84 0.63]
51,51,0.46,0.78,[0.88 0.57],[0.81 0.7 ],[0.84 0.63]
52,52,0.47,0.78,[0.88 0.56],[0.81 0.7 ],[0.84 0.62]
53,53,0.46,0.78,[0.89 0.57],[0.81 0.7 ],[0.84 0.63]
54,54,0.46,0.78,[0.89 0.57],[0.81 0.7 ],[0.84 0.63]
55,55,0.46,0.78,[0.88 0.58],[0.81 0.7 ],[0.84 0.63]
56,56,0.46,0.79,[0.89 0.58],[0.81 0.71],[0.85 0.63]
57,57,0.46,0.78,[0.88 0.57],[0.81 0.7 ],[0.84 0.63]
58,58,0.46,0.78,[0.89 0.57],[0.81 0.71],[0.85 0.63]
59,59,0.46,0.78,[0.89 0.58],[0.81 0.71],[0.85 0.63]
