,epoch,loss,accuracy,recall,precision,f1
0,0,0.57,0.71,[0.92 0.27],[0.72 0.41],[0.81 0.3 ]
1,1,0.47,0.78,[0.88 0.59],[0.81 0.7 ],[0.84 0.63]
2,2,0.44,0.8,[0.89 0.61],[0.82 0.74],[0.85 0.66]
3,3,0.43,0.81,[0.9  0.62],[0.83 0.75],[0.86 0.67]
4,4,0.41,0.82,[0.9  0.65],[0.84 0.76],[0.87 0.69]
5,5,0.39,0.83,[0.9  0.69],[0.85 0.77],[0.87 0.72]
6,6,0.36,0.85,[0.91 0.73],[0.87 0.8 ],[0.89 0.75]
7,7,0.33,0.87,[0.91 0.77],[0.89 0.81],[0.9  0.79]
8,8,0.3,0.88,[0.91 0.8 ],[0.9  0.82],[0.91 0.81]
9,9,0.27,0.9,[0.93 0.84],[0.93 0.85],[0.92 0.84]
10,10,0.23,0.91,[0.93 0.87],[0.94 0.87],[0.94 0.87]
11,11,0.22,0.92,[0.94 0.88],[0.94 0.88],[0.94 0.88]
12,12,0.2,0.93,[0.94 0.9 ],[0.95 0.89],[0.95 0.89]
13,13,0.18,0.94,[0.95 0.91],[0.96 0.9 ],[0.95 0.9 ]
14,14,0.16,0.95,[0.96 0.93],[0.96 0.92],[0.96 0.92]
15,15,0.15,0.95,[0.96 0.93],[0.96 0.92],[0.96 0.92]
16,16,0.14,0.95,[0.96 0.93],[0.97 0.93],[0.96 0.93]
17,17,0.12,0.96,[0.97 0.94],[0.97 0.94],[0.97 0.94]
18,18,0.12,0.96,[0.97 0.94],[0.97 0.94],[0.97 0.94]
19,19,0.12,0.96,[0.97 0.95],[0.97 0.94],[0.97 0.94]
20,20,0.1,0.97,[0.97 0.95],[0.98 0.95],[0.97 0.95]
21,21,0.08,0.97,[0.98 0.96],[0.98 0.96],[0.98 0.96]
