,epoch,loss,accuracy,recall,precision,f1
0,0,0.69,0.59,[0.8  0.19],[0.56 0.08],[0.65 0.1 ]
1,1,0.65,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
2,2,0.63,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
3,3,0.62,0.67,[1. 0.],[0.67 0.  ],[0.8 0. ]
4,4,0.6,0.67,[1. 0.],[0.67 0.09],[0.8  0.01]
5,5,0.58,0.68,[0.99 0.05],[0.68 0.59],[0.81 0.09]
6,6,0.57,0.7,[0.97 0.14],[0.7  0.69],[0.81 0.22]
7,7,0.56,0.71,[0.95 0.21],[0.71 0.66],[0.81 0.31]
8,8,0.55,0.71,[0.93 0.27],[0.72 0.66],[0.81 0.37]
9,9,0.55,0.72,[0.92 0.31],[0.73 0.65],[0.81 0.41]
10,10,0.54,0.73,[0.91 0.36],[0.74 0.65],[0.82 0.45]
11,11,0.53,0.73,[0.9  0.38],[0.75 0.65],[0.82 0.47]
12,12,0.53,0.73,[0.89 0.41],[0.75 0.65],[0.82 0.49]
13,13,0.52,0.74,[0.89 0.42],[0.76 0.65],[0.82 0.51]
14,14,0.52,0.74,[0.89 0.45],[0.77 0.66],[0.82 0.53]
15,15,0.51,0.74,[0.88 0.46],[0.77 0.66],[0.82 0.54]
16,16,0.51,0.75,[0.88 0.48],[0.78 0.66],[0.82 0.55]
17,17,0.51,0.75,[0.88 0.48],[0.78 0.67],[0.82 0.56]
18,18,0.5,0.76,[0.88 0.5 ],[0.78 0.67],[0.83 0.57]
19,19,0.5,0.76,[0.88 0.51],[0.79 0.67],[0.83 0.57]
20,20,0.49,0.76,[0.88 0.51],[0.79 0.68],[0.83 0.58]
21,21,0.49,0.76,[0.88 0.52],[0.79 0.68],[0.83 0.58]
22,22,0.49,0.77,[0.88 0.53],[0.79 0.68],[0.83 0.59]
23,23,0.49,0.77,[0.88 0.53],[0.79 0.68],[0.83 0.59]
24,24,0.48,0.77,[0.88 0.54],[0.8  0.69],[0.83 0.6 ]
25,25,0.48,0.77,[0.88 0.54],[0.8  0.69],[0.84 0.6 ]
26,26,0.48,0.77,[0.88 0.55],[0.8  0.69],[0.84 0.61]
27,27,0.48,0.77,[0.88 0.55],[0.8  0.69],[0.84 0.61]
28,28,0.47,0.77,[0.88 0.56],[0.8  0.69],[0.84 0.61]
29,29,0.47,0.78,[0.88 0.56],[0.81 0.7 ],[0.84 0.62]
30,30,0.47,0.78,[0.88 0.57],[0.81 0.7 ],[0.84 0.62]
31,31,0.47,0.78,[0.88 0.57],[0.81 0.7 ],[0.84 0.62]
32,32,0.47,0.78,[0.88 0.58],[0.81 0.7 ],[0.84 0.63]
33,33,0.47,0.78,[0.88 0.57],[0.81 0.7 ],[0.84 0.63]
34,34,0.46,0.78,[0.88 0.58],[0.81 0.71],[0.84 0.63]
35,35,0.46,0.79,[0.88 0.58],[0.81 0.71],[0.85 0.64]
36,36,0.46,0.78,[0.88 0.58],[0.81 0.71],[0.84 0.63]
37,37,0.46,0.78,[0.88 0.58],[0.81 0.71],[0.84 0.63]
38,38,0.46,0.78,[0.88 0.59],[0.81 0.71],[0.84 0.64]
39,39,0.46,0.79,[0.88 0.59],[0.81 0.71],[0.85 0.64]
40,40,0.46,0.79,[0.88 0.59],[0.82 0.71],[0.85 0.64]
41,41,0.46,0.79,[0.88 0.59],[0.82 0.71],[0.85 0.64]
42,42,0.46,0.79,[0.88 0.59],[0.82 0.71],[0.85 0.64]
43,43,0.45,0.79,[0.88 0.6 ],[0.82 0.72],[0.85 0.64]
44,44,0.45,0.79,[0.88 0.6 ],[0.82 0.71],[0.85 0.64]
45,45,0.45,0.79,[0.88 0.6 ],[0.82 0.72],[0.85 0.65]
46,46,0.45,0.79,[0.88 0.6 ],[0.82 0.72],[0.85 0.65]
47,47,0.45,0.79,[0.88 0.6 ],[0.82 0.72],[0.85 0.65]
48,48,0.45,0.79,[0.89 0.6 ],[0.82 0.72],[0.85 0.65]
49,49,0.45,0.79,[0.89 0.6 ],[0.82 0.72],[0.85 0.65]
50,50,0.45,0.79,[0.89 0.6 ],[0.82 0.72],[0.85 0.65]
51,51,0.45,0.79,[0.88 0.6 ],[0.82 0.72],[0.85 0.65]
52,52,0.45,0.79,[0.89 0.6 ],[0.82 0.72],[0.85 0.65]
53,53,0.44,0.79,[0.89 0.6 ],[0.82 0.72],[0.85 0.65]
